laporan,label
"Banjir bandang melanda wilayah Sulawesi Utara tepatnya di Kecamatan Ubud, Desa Pulosari pada pagi hari ini. Sebanyak 9 sekolah mengalami kerusakan. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Banjir bandang melanda wilayah Jakarta tepatnya di Kecamatan Woha, Desa Tegalrejo pada malam hari tadi. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Posko darurat telah didirikan untuk menampung warga yang kehilangan tempat tinggal.",Valid
Gempa bumi akibat ledakan di bulan terjadi di Kota Emas El Dorado pada siang hari tadi. menyebabkan langit berubah warna menjadi ungu. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
Angin topan membawa naga raksasa terjadi di kota Bikini Bottom saat subuh tadi. mengakibatkan gunung berubah menjadi cokelat leleh. Kejadian ini ternyata hanya prank dari sekelompok orang.,Invalid
Letusan gunung berapi menghasilkan permen terjadi di Dimensi Kelima pada malam hari kemarin. mengakibatkan semua warga menjadi takut dan bersembunyi. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Kekeringan melanda wilayah Banten tepatnya di Kecamatan Prambanan, Desa Pulosari pada pagi hari ini. Tercatat 25 warga mengalami luka-luka. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Lava meletus dari gunung es di tengah kota terjadi di permukaan Planet Mars dua hari yang lalu. menyebabkan langit berubah warna menjadi ungu. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Gempa bumi raksasa akibat ulah alien terjadi di Kota Emas El Dorado dua hari yang lalu. menyebabkan ikan-ikan mulai berbicara. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Letusan gunung berapi melanda wilayah Aceh tepatnya di Kecamatan Pesawaran, Desa Jaya Baru pada malam hari tadi. Pasokan air bersih terganggu di beberapa wilayah. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
"Angin topan ungu yang membuat orang terbang terjadi di Benua Mu yang hilang pada malam hari kemarin. menyebabkan langit berubah warna menjadi ungu. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
Banjir cokelat dari sungai terjadi di dasar Laut Pasifik pada pagi hari ini. menyebabkan air laut berubah menjadi sirup manis. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Longsor lahar dingin melanda wilayah Banten tepatnya di Kecamatan Woha, Desa Pasirjaya pada malam hari kemarin. Akses jalan utama terputus akibat material longsor. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
"Gempa bumi raksasa akibat ulah alien terjadi di Kota Emas El Dorado pada malam hari tadi. menyebabkan langit berubah warna menjadi ungu. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Angin topan ungu yang membuat orang terbang terjadi di kota Bikini Bottom pada malam hari tadi. mengakibatkan gunung berubah menjadi cokelat leleh. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Tanah longsor melanda wilayah Lampung tepatnya di Kecamatan Woha, Desa Margodadi pada pukul 08.33 WIB. Pasokan air bersih terganggu di beberapa wilayah. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Letusan gunung berapi menghasilkan permen terjadi di perairan Atlantis yang hilang saat subuh tadi. mengakibatkan dinosaurus hidup kembali di tengah kota. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
Letusan gunung berapi menghasilkan permen terjadi di permukaan Planet Mars pada pukul 09.53 WIB. mengakibatkan burung-burung menjadi raksasa. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
Hujan berlian yang membuat warga takut terjadi di pusat inti Bumi saat subuh tadi. menyebabkan warga panik dan ketakutan. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Banjir rob melanda wilayah Aceh tepatnya di Kecamatan Ciputat, Desa Mekarwangi dua hari yang lalu. Sebanyak 10 desa terisolasi akibat akses jalan yang terputus. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
Banjir cokelat dari sungai terjadi di Kerajaan Atlantis yang tenggelam tiga hari yang lalu. mengakibatkan pohon-pohon berubah menjadi emas. Kejadian ini ternyata hanya prank dari sekelompok orang.,Invalid
"Angin puting beliung melanda wilayah Maluku tepatnya di Kecamatan Ubud, Desa Tegalrejo pada pagi hari ini. Pasokan listrik terhenti selama beberapa jam di wilayah terdampak. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
"Longsor lahar dingin melanda wilayah Lampung tepatnya di Kecamatan Pesawaran, Desa Cikahuripan pada malam hari kemarin. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
"Letusan gunung berapi menghasilkan permen terjadi di Kutub Selatan saat subuh tadi. menyebabkan warga panik dan ketakutan. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Longsor lahar dingin melanda wilayah Garut tepatnya di Kecamatan Cisarua, Desa Gunungkidul saat subuh tadi. Tercatat 25 warga mengalami luka-luka. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
"Banjir rob melanda wilayah Yogyakarta tepatnya di Kecamatan Sukajaya, Desa Sukamaju dua hari yang lalu. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
"Kebakaran hutan akibat napas naga terjadi di Lautan Awan tiga hari yang lalu. menyebabkan hewan-hewan mulai menari di jalan. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Kebakaran hutan melanda wilayah Jakarta tepatnya di Kecamatan Tanjung, Desa Jaya Baru tiga hari yang lalu. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
"Tanah longsor melanda wilayah NTB tepatnya di Kecamatan Tanjung, Desa Gunungkidul tiga hari yang lalu. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
Angin topan ungu yang membuat orang terbang terjadi di dasar Laut Pasifik saat subuh tadi. menyebabkan air laut berubah menjadi sirup manis. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Angin puting beliung melanda wilayah Lampung tepatnya di Kecamatan Soreang, Desa Tegalrejo dua hari yang lalu. Banyak pohon tumbang yang menutup akses jalan utama. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Banjir rob melanda wilayah Jawa Timur tepatnya di Kecamatan Banyuwangi, Desa Pasirjaya pada pukul 08.33 WIB. Sebanyak 5 ternak dilaporkan mati akibat bencana. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Kekeringan melanda wilayah Bengkulu tepatnya di Kecamatan Pamekasan, Desa Sukamaju tiga hari yang lalu. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Angin topan membawa naga raksasa terjadi di Kota Gaib Saranjana pada pagi hari ini. menyebabkan semute berubah menjadi raksasa. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Angin topan membawa naga raksasa terjadi di Dimensi Kelima saat subuh tadi. menyebabkan ikan-ikan mulai berbicara. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
Tsunami api yang membakar laut terjadi di pusat inti Bumi saat subuh tadi. mengakibatkan burung-burung menjadi raksasa. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
Tsunami pelangi yang mengubah warna laut terjadi di Kota Emas El Dorado tiga hari yang lalu. mengakibatkan semua orang di wilayah itu bisa terbang. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
"Gempa bumi dengan kekuatan 3.9 SR melanda wilayah Bali tepatnya di Kecamatan Ciputat, Desa Mekarwangi pada siang hari tadi. Akses jalan utama terputus akibat material longsor. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Hujan meteor yang menghasilkan emas terjadi di Kutub Selatan pada siang hari tadi. mengakibatkan semua ikan di laut mati mendadak. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Angin topan membawa naga raksasa terjadi di Kerajaan Atlantis yang tenggelam seminggu yang lalu. mengakibatkan burung-burung menjadi raksasa. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
Tsunami pelangi yang mengubah warna laut terjadi di Dunia Paralel tiga hari yang lalu. menyebabkan alien muncul dari dalam air. Tidak ada bukti yang jelas mengenai kejadian ini hingga saat ini.,Invalid
"Hujan emas yang membuat warga kaya mendadak terjadi di pusat inti Bumi dua hari yang lalu. menyebabkan semute berubah menjadi raksasa. Berita ini menjadi viral di media sosial, namun tidak ada konfirmasi resmi.",Invalid
Tsunami pelangi yang mengubah warna laut terjadi di Langit Ketujuh saat subuh tadi. mengakibatkan burung-burung menjadi raksasa. Beberapa orang menyebut ini sebagai bagian dari konspirasi besar.,Invalid
Kekeringan akibat kutukan dukun terjadi di Kutub Selatan pada pukul 09.53 WIB. mengakibatkan pohon-pohon berubah menjadi emas. Beberapa orang menyebut ini sebagai bagian dari konspirasi besar.,Invalid
"Letusan gunung berapi melanda wilayah Palu tepatnya di Kecamatan Ubud, Desa Sukamaju pada sore hari kemarin. Pasokan air bersih terganggu di beberapa wilayah. Pihak BPBD setempat langsung menangani kejadian ini dengan mendirikan posko darurat.",Valid
"Banjir rob melanda wilayah Bandung tepatnya di Kecamatan Ciputat, Desa Pulosari pada siang hari tadi. Pasokan listrik terhenti selama beberapa jam di wilayah terdampak. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
"Tsunami api yang membakar laut terjadi di Dunia Paralel dua hari yang lalu. menyebabkan ikan-ikan mulai berbicara. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Longsor lahar dingin melanda wilayah Maluku tepatnya di Kecamatan Sukajaya, Desa Sukamaju pada siang hari tadi. Sebanyak 9 sekolah mengalami kerusakan. Posko darurat telah didirikan untuk menampung warga yang kehilangan tempat tinggal.",Valid
"Tanah longsor melanda wilayah Aceh tepatnya di Kecamatan Kalianda, Desa Pasirjaya pada malam hari tadi. Lebih dari 277 hektar lahan pertanian terendam banjir. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Banjir rob melanda wilayah NTT tepatnya di Kecamatan Karangasem, Desa Pulosari pada pagi hari ini. Sebanyak 10 desa terisolasi akibat akses jalan yang terputus. Pemerintah daerah segera menyalurkan bantuan logistik berupa makanan dan selimut.",Valid
"Banjir bandang melanda wilayah Sumatra Barat tepatnya di Kecamatan Pamekasan, Desa Tegalrejo pada malam hari kemarin. Pasokan air bersih terganggu di beberapa wilayah. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
Banjir darah dari langit terjadi di Lautan Awan seminggu yang lalu. mengakibatkan burung-burung menjadi raksasa. Banyak yang mengatakan bahwa ini hanyalah cerita bohong belaka.,Invalid
"Letusan gunung berapi menghasilkan permen terjadi di Kota Emas El Dorado pada siang hari tadi. menyebabkan warga panik dan ketakutan. Berita ini menjadi viral di media sosial, namun tidak ada konfirmasi resmi.",Invalid
"Hujan meteor yang menghasilkan emas terjadi di Langit Ketujuh seminggu yang lalu. mengakibatkan pohon-pohon berubah menjadi emas. Berita ini menjadi viral di media sosial, namun tidak ada konfirmasi resmi.",Invalid
"Kekeringan akibat kutukan dukun terjadi di Kerajaan Atlantis yang tenggelam pada malam hari tadi. mengakibatkan semua orang di wilayah itu bisa terbang. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Letusan gunung berapi melanda wilayah Jawa Timur tepatnya di Kecamatan Pesawaran, Desa Sidomulyo pada malam hari kemarin. Sebanyak 9 sekolah mengalami kerusakan. Bantuan darurat berupa tenda dan makanan mulai didistribusikan ke warga terdampak.",Valid
"Banjir cokelat dari sungai terjadi di Kerajaan Atlantis yang tenggelam pada sore hari kemarin. mengakibatkan burung-burung menjadi raksasa. Warga menjadi panik akibat berita ini, meskipun tidak ada bukti.",Invalid
"Letusan gunung berapi melanda wilayah Sumatra Barat tepatnya di Kecamatan Pamekasan, Desa Sukamaju tiga hari yang lalu. Sebanyak 167 rumah mengalami kerusakan ringan hingga berat. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
"Banjir rob melanda wilayah Banten tepatnya di Kecamatan Banyuwangi, Desa Pasirjaya pada siang hari tadi. Kerugian material diperkirakan mencapai Rp 64 miliar. Warga diminta tetap waspada terhadap potensi bencana susulan di wilayah tersebut.",Valid
"Kebakaran hutan melanda wilayah Papua tepatnya di Kecamatan Pamekasan, Desa Tegalrejo tiga hari yang lalu. Akses jalan utama terputus akibat material longsor. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
"Tsunami pelangi yang mengubah warna laut terjadi di Langit Ketujuh saat subuh tadi. mengakibatkan semua orang di wilayah itu bisa terbang. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
"Kekeringan melanda wilayah Garut tepatnya di Kecamatan Serang, Desa Pasirjaya pada pukul 08.33 WIB. Sebanyak 125 warga terpaksa mengungsi ke tempat yang lebih aman. Petugas masih melakukan pendataan kerugian dan korban di lokasi kejadian.",Valid
"Kekeringan melanda wilayah Yogyakarta tepatnya di Kecamatan Karangasem, Desa Margodadi pada malam hari tadi. Lebih dari 277 hektar lahan pertanian terendam banjir. Tim SAR dikerahkan ke lokasi untuk membantu proses evakuasi warga.",Valid
Tsunami api yang membakar laut terjadi di Dimensi Kelima saat subuh tadi. menyebabkan ikan-ikan mulai berbicara. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Angin topan ungu yang membuat orang terbang terjadi di Benua Mu yang hilang tiga hari yang lalu. mengakibatkan tanah berubah menjadi permen karet. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Banjir rob melanda wilayah Sumatra Barat tepatnya di Kecamatan Sukajaya, Desa Pasirjaya dua hari yang lalu. Banyak pohon tumbang yang menutup akses jalan utama. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Letusan gunung berapi melanda wilayah Banten tepatnya di Kecamatan Prambanan, Desa Pulosari pada pagi hari ini. Banyak pohon tumbang yang menutup akses jalan utama. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
Letusan gunung berapi menghasilkan permen terjadi di Lautan Awan pada malam hari kemarin. menyebabkan alien muncul dari dalam air. Warga setempat mengaku hanya mendengar cerita ini dari grup WhatsApp.,Invalid
"Kekeringan akibat kutukan dukun terjadi di Dimensi Kelima pada sore hari kemarin. menyebabkan air laut berubah menjadi sirup manis. Namun, banyak yang tidak mempercayai kejadian ini.",Invalid
Gempa bumi akibat ledakan di bulan terjadi di kota Bikini Bottom tiga hari yang lalu. menyebabkan hewan-hewan mulai menari di jalan. Berita ini ternyata hanya hoax yang menyebar di media sosial.,Invalid
"Gempa bumi akibat ledakan di bulan terjadi di kota Bikini Bottom dua hari yang lalu. mengakibatkan pohon-pohon berubah menjadi emas. Menurut warga, ini adalah ulah alien yang ingin menguasai bumi.",Invalid
"Letusan gunung berapi melanda wilayah Bali tepatnya di Kecamatan Pamekasan, Desa Margodadi pada pagi hari ini. Banyak pohon tumbang yang menutup akses jalan utama. Warga diimbau untuk tetap tenang dan mengikuti arahan dari petugas di lapangan.",Valid
"Kebakaran hutan melanda wilayah Sulawesi Utara tepatnya di Kecamatan Woha, Desa Sidomulyo pada siang hari tadi. Sebanyak 10 desa terisolasi akibat akses jalan yang terputus. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Angin puting beliung melanda wilayah Bandung tepatnya di Kecamatan Banyuwangi, Desa Cikahuripan seminggu yang lalu. Pasokan listrik terhenti selama beberapa jam di wilayah terdampak. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
"Kebakaran hutan melanda wilayah Garut tepatnya di Kecamatan Tanjung, Desa Sidomulyo saat subuh tadi. Lebih dari 277 hektar lahan pertanian terendam banjir. Hingga saat ini belum ada laporan korban jiwa, namun pendataan masih dilakukan.",Valid
"Angin puting beliung melanda wilayah Lombok tepatnya di Kecamatan Ubud, Desa Sidomulyo tiga hari yang lalu. Sebanyak 10 desa terisolasi akibat akses jalan yang terputus. Proses evakuasi warga yang terdampak masih berlangsung hingga malam ini.",Valid
